66.249.64.efi,2017-06-27,00:07:24,0.0,929631.0,0001104659-07-027057,a07-1818_1485bpos.txt,200.0,156373.0,0.0,0.0,0.0,10.0,0.0,
137.74.201.gfa,2017-06-27,00:07:29,0.0,745463.0,0000940394-15-001665,alptmie.txt,200.0,2509.0,0.0,0.0,0.0,10.0,0.0,
51.255.71.aie,2017-06-27,00:07:55,0.0,1188727.0,0001225208-16-033063,adamspoa.txt,200.0,2155.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:08:01,0.0,31235.0,0000031235-06-000016,jan31068-kgaapreccorrection.txt,200.0,2792.0,0.0,0.0,0.0,9.0,0.0,
128.59.178.jbh,2017-06-27,00:08:16,0.0,31235.0,0000357235-06-000164,eastmankodak.txt,200.0,3481.0,0.0,0.0,0.0,9.0,0.0,
66.249.64.cgg,2017-06-27,00:08:25,0.0,200406.0,0000200406-03-000009,amendedfirstquartertenq.txt,200.0,22614.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.fbd,2017-06-27,00:08:25,0.0,200406.0,0000200406-03-000009,amendedfirstquartertenq.txt,301.0,678.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:08:34,0.0,31235.0,0000315066-06-002789,filing.txt,200.0,3810.0,0.0,0.0,0.0,9.0,0.0,
137.74.207.jfd,2017-06-27,00:08:46,0.0,874506.0,0001225208-09-009812,spaldingpoa.txt,200.0,2000.0,0.0,0.0,0.0,10.0,0.0,
117.91.1.cgg,2017-06-27,00:09:04,0.0,33769.0,0000033769-17-000067,hoodpoa.txt,200.0,4087.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:09:06,0.0,1282850.0,0001445546-10-001974,fct_nq.txt,200.0,18402.0,0.0,0.0,0.0,10.0,0.0,
117.91.1.cgg,2017-06-27,00:09:15,0.0,1017659.0,0001209191-17-041870,poa.txt,200.0,4554.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:09:15,0.0,31235.0,0000897226-06-000028,ek.txt,200.0,2590.0,0.0,0.0,0.0,9.0,0.0,
217.182.132.jhi,2017-06-27,00:09:19,0.0,1610618.0,0001209191-17-023957,poa.txt,200.0,2147.0,0.0,0.0,0.0,10.0,0.0,
117.91.1.cgg,2017-06-27,00:09:24,0.0,1017659.0,0001209191-17-041870,poa.txt,200.0,4554.0,0.0,0.0,0.0,10.0,0.0,
117.91.1.cgg,2017-06-27,00:09:37,0.0,1017659.0,0001209191-17-041870,poa.txt,200.0,4554.0,0.0,0.0,0.0,10.0,0.0,
115.231.76.gjj,2017-06-27,00:10:05,0.0,99614.0,0001140361-16-061720,shawpoa.txt,200.0,1575.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.gae,2017-06-27,00:10:12,0.0,1471420.0,0001140361-16-055022,boovapoa.txt,200.0,1568.0,0.0,0.0,0.0,10.0,0.0,
95.108.181.ech,2017-06-27,00:10:37,0.0,1100962.0,0001422848-14-000005,edgendp.txt,200.0,3415.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.cjb,2017-06-27,00:10:48,0.0,1319161.0,0000357235-08-000162,warnermusic.txt,301.0,665.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.geh,2017-06-27,00:10:48,0.0,1319161.0,0000357235-08-000162,warnermusic.txt,200.0,2446.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.jhd,2017-06-27,00:11:30,0.0,1435910.0,0001021432-15-000630,sc13gatccalderwood.txt,301.0,646.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.abf,2017-06-27,00:11:31,0.0,1435910.0,0001021432-15-000630,sc13gatccalderwood.txt,200.0,7483.0,0.0,0.0,0.0,10.0,0.0,
178.255.215.edc,2017-06-27,00:12:00,0.0,37008.0,0001193805-07-002022,e602439_8k-winthrop.txt,301.0,672.0,0.0,0.0,0.0,10.0,0.0,
64.120.56.ijh,2017-06-27,00:12:03,0.0,1262124.0,0001262124-12-000010,SCM-13FSubmission.txt,301.0,673.0,0.0,0.0,0.0,10.0,0.0,
178.255.215.edc,2017-06-27,00:12:06,0.0,37008.0,0001193805-07-002022,e602439_8k-winthrop.txt,200.0,3730.0,0.0,0.0,0.0,10.0,0.0,
64.120.56.ijh,2017-06-27,00:12:10,0.0,1262124.0,0001262124-12-000010,SCM-13FSubmission.txt,200.0,5641.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:12:16,0.0,31235.0,0000031235-06-000038,march2920068-kchalon.txt,200.0,2502.0,0.0,0.0,0.0,9.0,0.0,
123.125.71.ach,2017-06-27,00:12:58,0.0,813347.0,0001209191-04-016172,poa.txt,301.0,646.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.ahf,2017-06-27,00:12:58,0.0,813347.0,0001209191-04-016172,poa.txt,200.0,2562.0,0.0,0.0,0.0,10.0,0.0,
64.140.243.cgg,2017-06-27,00:13:19,0.0,1017659.0,0001209191-17-041870,poa.txt,200.0,4554.0,0.0,0.0,0.0,10.0,0.0,
64.140.243.cgg,2017-06-27,00:13:22,0.0,1017659.0,0001209191-17-041870,poa.txt,200.0,4554.0,0.0,0.0,0.0,10.0,0.0,
217.182.132.hhg,2017-06-27,00:13:26,0.0,1109196.0,0001209191-14-047562,poa.txt,200.0,2098.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.bgj,2017-06-27,00:13:44,0.0,833320.0,0001064171-03-000004,edgar.txt,301.0,620.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.jij,2017-06-27,00:13:44,0.0,833320.0,0001064171-03-000004,edgar.txt,200.0,5867.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:14:03,0.0,1449877.0,0001193805-09-001728,e605800_f6-petrobras.txt,200.0,5693.0,0.0,0.0,0.0,10.0,0.0,
164.132.161.jhd,2017-06-27,00:14:18,0.0,1144686.0,0001259125-04-000001,poa.txt,200.0,1923.0,0.0,0.0,0.0,10.0,0.0,
72.83.58.edf,2017-06-27,00:14:21,0.0,896162.0,0001193125-17-104286,d358105dnq.txt,200.0,262579.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:14:25,0.0,1380370.0,0001380370-07-000007,s12aa.txt,200.0,14452.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:14:46,0.0,31235.0,0000031235-06-000052,june2920068-kchalon.txt,200.0,2418.0,0.0,0.0,0.0,9.0,0.0,
104.223.122.iji,2017-06-27,00:15:04,0.0,1593547.0,0001135428-14-000261,rothschild-485apos.txt,301.0,677.0,0.0,0.0,0.0,10.0,0.0,
104.223.122.iji,2017-06-27,00:15:05,0.0,1593547.0,0001135428-14-000261,rothschild-485apos.txt,200.0,112047.0,0.0,0.0,0.0,10.0,0.0,
104.223.122.iji,2017-06-27,00:15:06,0.0,878719.0,0001135428-14-000256,lsv-485apos.txt,200.0,159621.0,0.0,0.0,0.0,10.0,0.0,
104.223.122.iji,2017-06-27,00:15:06,0.0,878719.0,0001135428-14-000256,lsv-485apos.txt,301.0,665.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:15:07,0.0,1064642.0,0000950123-10-015233,b79714a1e485apos.txt,200.0,117772.0,0.0,0.0,0.0,10.0,0.0,
66.249.75.fcg,2017-06-27,00:15:10,0.0,1537752.0,0001528621-12-003287,ex9911-ta.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.hhj,2017-06-27,00:15:13,0.0,1184451.0,0001209191-15-044035,poa.txt,200.0,2089.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:15:42,0.0,878198.0,0000891804-10-001822,num.txt,200.0,108792.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:15:59,0.0,1132597.0,0001201935-09-000055,memo424bletter.txt,200.0,1384.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.dfg,2017-06-27,00:16:06,0.0,50957.0,0001209191-10-045396,poa.txt,200.0,1873.0,0.0,0.0,0.0,10.0,0.0,
217.182.132.cje,2017-06-27,00:16:10,0.0,315066.0,0000315066-05-000103,filing.txt,200.0,2558.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:16:51,0.0,31235.0,0000031235-06-000089,august2920068-kwilfong.txt,200.0,1896.0,0.0,0.0,0.0,9.0,0.0,
217.182.132.bch,2017-06-27,00:17:01,0.0,876661.0,0000876661-15-000564,hbirights.txt,200.0,1322.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:17:02,0.0,31235.0,0000031235-06-000090,sept820068-kjager.txt,200.0,2033.0,0.0,0.0,0.0,9.0,0.0,
217.182.132.eib,2017-06-27,00:17:08,0.0,1207074.0,0001209191-15-085680,poa.txt,200.0,2184.0,0.0,0.0,0.0,10.0,0.0,
128.59.178.jbh,2017-06-27,00:17:13,0.0,31235.0,0000031235-06-000093,sept2020068-ksynchem.txt,200.0,2235.0,0.0,0.0,0.0,9.0,0.0,
123.125.71.ecg,2017-06-27,00:17:32,0.0,798170.0,0000840519-04-000528,muni_bond.txt,301.0,657.0,0.0,0.0,0.0,10.0,0.0,
123.125.71.fie,2017-06-27,00:17:32,0.0,798170.0,0000840519-04-000528,muni_bond.txt,200.0,6824.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.hec,2017-06-27,00:18:48,0.0,7536.0,0000769993-04-000182,arrowelectronics.txt,301.0,664.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.gfj,2017-06-27,00:18:49,0.0,7536.0,0000769993-04-000182,arrowelectronics.txt,200.0,11783.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:18:58,0.0,827187.0,0000902664-09-003483,p09-1760sc13da.txt,200.0,4569.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:18:58,0.0,827187.0,0000902664-09-003482,p09-1760sc13da.txt,200.0,4572.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:19:04,0.0,750577.0,0001030798-10-000006,hhc_13f-123109asci.txt,200.0,17422.0,0.0,0.0,0.0,10.0,0.0,
163.172.71.jij,2017-06-27,00:19:06,0.0,878079.0,0001086364-15-001837,bon-ton.stores.inc.txt,301.0,677.0,0.0,0.0,0.0,10.0,0.0,
163.172.71.jij,2017-06-27,00:19:06,0.0,878079.0,0001086364-15-001837,bon-ton.stores.inc.txt,200.0,4942.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:19:35,0.0,1111335.0,0000902664-10-002809,p10-1368sc13da.txt,200.0,6316.0,0.0,0.0,0.0,10.0,0.0,
217.182.132.fgg,2017-06-27,00:20:11,0.0,1019849.0,0001209191-05-037116,poa.txt,200.0,1872.0,0.0,0.0,0.0,10.0,0.0,
163.172.71.jij,2017-06-27,00:20:15,0.0,1364742.0,0001086364-15-001836,berry.plastics.group.txt,200.0,5060.0,0.0,0.0,0.0,10.0,0.0,
163.172.71.jij,2017-06-27,00:20:15,0.0,1364742.0,0001086364-15-001836,berry.plastics.group.txt,301.0,680.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.cdg,2017-06-27,00:20:16,0.0,1029142.0,0001209191-06-036979,poa.txt,301.0,647.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.hhi,2017-06-27,00:20:18,0.0,1029142.0,0001209191-06-036979,poa.txt,200.0,3517.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.ajg,2017-06-27,00:20:28,0.0,949240.0,0001209191-05-025475,poa.txt,200.0,1702.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.hjh,2017-06-27,00:20:28,0.0,25095.0,0000950137-04-001998,c83722posam.txt,200.0,111102.0,0.0,0.0,0.0,10.0,0.0,
164.132.161.abf,2017-06-27,00:20:40,0.0,1210123.0,0001081400-16-001614,tenf.txt,200.0,1286.0,0.0,0.0,0.0,10.0,0.0,
63.152.80.eij,2017-06-27,00:20:42,0.0,77281.0,0000950116-02-000494,tenk.txt,200.0,69160.0,0.0,0.0,0.0,9.0,0.0,
86.153.148.abf,2017-06-27,00:20:43,0.0,1012477.0,0000902664-10-001047,p10-0551sc13da.txt,200.0,6799.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.cgg,2017-06-27,00:20:53,0.0,878719.0,0001135428-13-000386,thb_485apos.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
95.108.181.ech,2017-06-27,00:21:28,0.0,1176316.0,0001209191-07-033698,poa.txt,200.0,1376.0,0.0,0.0,0.0,10.0,0.0,
183.212.144.jde,2017-06-27,00:21:38,0.0,796505.0,0000353480-17-000275,clearfield.inc.txt,200.0,5014.0,0.0,0.0,0.0,10.0,0.0,
123.125.71.idh,2017-06-27,00:21:56,0.0,829365.0,0001039565-15-000001,13g15nte.txt,301.0,653.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.aje,2017-06-27,00:21:57,0.0,829365.0,0001039565-15-000001,13g15nte.txt,200.0,1503.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:22:10,0.0,1104594.0,0000949353-07-000027,exh10-1_agreement.txt,200.0,6970.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.bfc,2017-06-27,00:22:14,0.0,915279.0,0000915279-09-000003,leg.txt,301.0,641.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.hfe,2017-06-27,00:22:15,0.0,915279.0,0000915279-09-000003,leg.txt,200.0,5375.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.fhg,2017-06-27,00:22:24,0.0,768609.0,0001193125-14-158333,d637410d485bpos.txt,301.0,668.0,0.0,0.0,0.0,10.0,0.0,
220.181.108.egd,2017-06-27,00:22:25,0.0,768609.0,0001193125-14-158333,d637410d485bpos.txt,200.0,2081802.0,0.0,0.0,0.0,10.0,0.0,
165.117.232.ecb,2017-06-27,00:22:36,0.0,917406.0,0001010521-02-000231,jhlico.txt,200.0,7368.0,0.0,0.0,0.0,10.0,0.0,
86.131.30.fad,2017-06-27,00:22:36,0.0,98677.0,0000098677-17-000002,dec16f8kfiling.txt,200.0,3910.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:22:41,0.0,878200.0,0000891804-10-001825,nuo.txt,200.0,108323.0,0.0,0.0,0.0,10.0,0.0,
217.182.132.dce,2017-06-27,00:22:52,0.0,949308.0,0000949308-13-000034,edgcae-to.txt,200.0,4347.0,0.0,0.0,0.0,10.0,0.0,
165.117.232.ecb,2017-06-27,00:23:24,0.0,926961.0,0000950148-00-002511,v67532bpe485bpos.txt,200.0,306441.0,0.0,0.0,0.0,10.0,0.0,
217.182.132.eib,2017-06-27,00:23:34,0.0,720005.0,0001225208-09-004688,hardwicksimmonspoa.txt,200.0,2502.0,0.0,0.0,0.0,10.0,0.0,
123.125.71.bah,2017-06-27,00:23:50,0.0,812801.0,0001225208-13-018747,foypoa.txt,200.0,3518.0,0.0,0.0,0.0,10.0,0.0,
123.125.71.fdh,2017-06-27,00:23:50,0.0,812801.0,0001225208-13-018747,foypoa.txt,301.0,650.0,0.0,0.0,0.0,10.0,0.0,
164.132.161.fbd,2017-06-27,00:24:05,0.0,99249.0,0001193805-04-001918,e400967_def14a-regency.txt,200.0,14479.0,0.0,0.0,0.0,10.0,0.0,
183.212.144.jde,2017-06-27,00:24:25,0.0,814375.0,0000814375-17-000027,allianceone16amended.txt,200.0,3656.0,0.0,0.0,0.0,10.0,0.0,
35.165.139.chj,2017-06-27,00:24:29,0.0,1127572.0,0001094595-02-000078,exhibiteleven.txt,200.0,27652.0,0.0,0.0,0.0,10.0,0.0,
35.165.139.chj,2017-06-27,00:24:29,0.0,1127572.0,0001094595-02-000078,exhibiteleven.txt,301.0,669.0,0.0,0.0,0.0,10.0,0.0,
93.158.152.jdd,2017-06-27,00:24:30,0.0,27904.0,0000950144-03-007290,g82286exv99wxayx1yxaay.txt,200.0,1714.0,0.0,0.0,0.0,10.0,0.0,
40.77.167.ifh,2017-06-27,00:24:47,0.0,878719.0,0001135428-16-001437,cornerstone-485apos.txt,200.0,162568.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:25:07,0.0,1007571.0,0001068800-07-000051,ravany-consent.txt,200.0,1258.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:25:17,0.0,1004875.0,0001068800-07-000057,acl333-00519_consent.txt,200.0,1227.0,0.0,0.0,0.0,10.0,0.0,
117.89.48.dii,2017-06-27,00:25:27,0.0,33769.0,0000033769-17-000063,camppoa.txt,206.0,2259.0,0.0,0.0,0.0,10.0,0.0,
117.89.48.dii,2017-06-27,00:25:27,0.0,33769.0,0000033769-17-000063,camppoa.txt,301.0,650.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.dci,2017-06-27,00:25:39,0.0,99249.0,0001193805-06-001256,e600613_8ka-regency.txt,200.0,1915.0,0.0,0.0,0.0,10.0,0.0,
64.140.243.cgg,2017-06-27,00:26:13,0.0,1179929.0,0001179929-17-000134,romney.txt,200.0,3394.0,0.0,0.0,0.0,10.0,0.0,
64.140.243.cgg,2017-06-27,00:26:16,0.0,1179929.0,0001179929-17-000134,romney.txt,200.0,3394.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.fhf,2017-06-27,00:26:17,0.0,9892.0,0001225208-10-026681,poadunnigan.txt,200.0,1935.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:26:32,0.0,98677.0,0000098677-10-000008,mar10f8kfiling.txt,200.0,2270.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:26:48,0.0,926266.0,0001068800-07-000034,ael33-54471_consent.txt,200.0,1190.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-27,00:26:49,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3632.0,0.0,0.0,0.0,10.0,0.0,
204.52.175.jdd,2017-06-27,00:26:49,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,301.0,662.0,0.0,0.0,0.0,10.0,0.0,
54.70.205.haa,2017-06-27,00:26:50,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3637.0,0.0,0.0,0.0,10.0,0.0,
213.52.196.fef,2017-06-27,00:26:51,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,2078.0,0.0,0.0,0.0,10.0,0.0,
213.52.196.fef,2017-06-27,00:26:51,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,2078.0,0.0,0.0,0.0,10.0,0.0,
54.152.198.ghg,2017-06-27,00:26:51,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,2078.0,0.0,0.0,0.0,10.0,0.0,
54.152.198.ghg,2017-06-27,00:26:53,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,2078.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:26:54,0.0,1437260.0,0001479090-10-000004,l3capital.txt,200.0,4186.0,0.0,0.0,0.0,10.0,0.0,
54.70.205.haa,2017-06-27,00:26:55,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3637.0,0.0,0.0,0.0,10.0,0.0,
54.70.205.haa,2017-06-27,00:26:55,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3637.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:27:03,0.0,937690.0,0001068800-07-000054,apl-pasa_consent.txt,200.0,1158.0,0.0,0.0,0.0,10.0,0.0,
5.249.148.cha,2017-06-27,00:27:06,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3660.0,0.0,0.0,0.0,10.0,0.0,
5.249.148.cha,2017-06-27,00:27:06,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,3660.0,0.0,0.0,0.0,10.0,0.0,
141.8.132.ggf,2017-06-27,00:27:42,0.0,1181506.0,0001209191-16-093225,poa.txt,200.0,2944.0,0.0,0.0,0.0,10.0,0.0,
35.167.212.fha,2017-06-27,00:27:49,0.0,899647.0,0000899647-07-000003,salarycontinuationagree.txt,200.0,4464.0,0.0,0.0,0.0,10.0,0.0,
199.207.253.eda,2017-06-27,00:28:13,0.0,107140.0,0000353480-17-001109,john.wiley.sons.in.txt,200.0,5099.0,0.0,0.0,0.0,9.0,0.0,
66.249.64.cgg,2017-06-27,00:28:17,0.0,931779.0,0000950135-08-000196,b67981a1e485apos.txt,304.0,218.0,0.0,0.0,0.0,10.0,0.0,
54.165.81.gbi,2017-06-27,00:28:24,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,301.0,667.0,0.0,0.0,0.0,10.0,0.0,
54.165.81.gbi,2017-06-27,00:28:24,0.0,1465834.0,0001190725-17-000148,reisman_poa.txt,200.0,2078.0,0.0,0.0,0.0,10.0,0.0,
117.91.5.fef,2017-06-27,00:28:31,0.0,933974.0,0001209191-17-041842,poa.txt,200.0,4268.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.igg,2017-06-27,00:28:38,0.0,1593547.0,0001135428-16-001925,bnpparibus-485apos.txt,304.0,249.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:28:41,0.0,1084869.0,0000902664-10-002506,p10-1238sc13da.txt,200.0,3500.0,0.0,0.0,0.0,10.0,0.0,
165.117.232.ecb,2017-06-27,00:29:56,0.0,917406.0,0001283411-04-000016,jhlico.txt,200.0,9956.0,0.0,0.0,0.0,10.0,0.0,
93.158.152.jdd,2017-06-27,00:29:56,0.0,1495947.0,0000891804-11-002518,letter.txt,200.0,1203.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.edd,2017-06-27,00:30:01,0.0,99614.0,0001005477-08-006446,keeleypoaty.txt,200.0,1424.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:30:02,0.0,1392994.0,0000950123-10-040454,nq.txt,200.0,7593.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.eij,2017-06-27,00:30:08,0.0,1105705.0,0001105705-09-000053,k09-07_068kexhibit.txt,200.0,14965.0,0.0,0.0,0.0,10.0,0.0,
180.76.15.fab,2017-06-27,00:30:08,0.0,1105705.0,0001105705-09-000053,k09-07_068kexhibit.txt,301.0,671.0,0.0,0.0,0.0,10.0,0.0,
51.255.65.cjb,2017-06-27,00:30:09,0.0,99614.0,0001005477-08-006442,foxpoaty.txt,200.0,1420.0,0.0,0.0,0.0,10.0,0.0,
68.180.230.ede,2017-06-27,00:30:17,0.0,1050572.0,0001209191-16-101980,poa.txt,200.0,2459.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:30:23,0.0,1064642.0,0000950123-09-038178,b77070a1e485bpos.txt,200.0,174792.0,0.0,0.0,0.0,10.0,0.0,
86.153.148.abf,2017-06-27,00:30:24,0.0,1064642.0,0000950123-09-038209,b77021a1e485apos.txt,200.0,320862.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.efi,2017-06-27,00:30:29,0.0,896495.0,0000928385-01-502971,dsc13da.txt,200.0,6016.0,0.0,0.0,0.0,10.0,0.0,
66.249.64.dbe,2017-06-27,00:30:54,0.0,741265.0,0000898733-01-500260,ut15020ex.txt,301.0,661.0,0.0,0.0,0.0,10.0,0.0,
